energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,mp_id,formula,URL,num_sites,cell_volume,weight,magnetization_T
-6.72673576875,-53.81388615,6.417582348240904,-2.295623461953125,0.99494735,0.0,129,mp-635469,CeCuSO,https://materialsproject.org/materials/mp-635469,8,130.26759671053776,503.4528,0.08901047654968097
-5.249540245,-199.48252931,4.926147126841389,-1.4965054250877194,0.0,0.0,15,mp-1197075,Zn3Ag(AsO4)3,https://materialsproject.org/materials/mp-1197075,38,485.9798888145763,1441.7056,0.0
-5.55993539,-50.03941851,8.505999053734675,-0.9028617733333332,0.00012446666666666667,0.0,189,mp-21054,PrSnPd,https://materialsproject.org/materials/mp-21054,9,214.37333960247184,1098.11295,6.766431861572791e-06
-6.15156391,-30.75781955,5.4155013439300586,-0.5087713969519996,0.0,0.022699999999999942,139,mp-1246299,Ba2FeN2,https://materialsproject.org/materials/mp-1246299,5,109.92958891818242,358.5124,0.0
-6.977783791111111,-62.80005412,5.6064316717491325,-2.463438536041666,8.0002287,1.6445999999999996,139,mp-1079573,Pr2Fe2S2O3,https://materialsproject.org/materials/mp-1079573,9,149.76088461270555,505.63349999999997,0.6225603147724799
-6.028248872777778,-108.50847971,8.366896706428042,-1.0279769693055556,6.0065109,0.0,140,mp-510369,Ce5Pb3O,https://materialsproject.org/materials/mp-510369,18,531.1644721313702,2676.3587999999995,0.13178642540755817
-6.406530170714285,-89.69142239,6.67842791154958,-2.5607702117857145,0.9999984000000001,0.0,63,mp-1217781,SrSmNiO4,https://materialsproject.org/materials/mp-1217781,14,179.35606523807684,721.342,0.06497715095715612
-6.164821516388888,-443.86714918,4.927334869221259,-2.7690970745833337,0.0,2.9519,61,mp-1020723,Sr2Ga2O5,https://materialsproject.org/materials/mp-1020723,72,1064.0827909111047,3157.4640000000004,0.0
-6.3091952432500005,-252.36780973,5.093425038942542,-2.287528123999999,32.2947826,0.0,35,mp-1076399,Sr6Ca2Fe7CoO24,https://materialsproject.org/materials/mp-1076399,40,469.36870624176953,1439.709795,0.8018546682621608
-5.077030198235295,-86.30951337,10.504694417968624,-0.2338241176470587,1.5427502,0.0,139,mp-1211018,Lu12Fe2Pb3,https://materialsproject.org/materials/mp-1211018,17,447.8122728763237,2832.8940000000002,0.04014921396235366
-5.9491617749999985,-154.67820615,6.151762753420584,-2.1954736431730777,0.0,0.0,9,mp-1262316,Sr2AlCu2BiO7,https://materialsproject.org/materials/mp-1262316,26,351.06409058323084,1300.5794772000002,0.0
-5.39041825625,-129.37003815,6.549424048674125,0.008215391448889164,1.175e-06,0.07829999999999959,68,mp-1246341,In2GaN3,https://materialsproject.org/materials/mp-1246341,24,346.2126249741441,1365.5164,3.955235921503527e-08
-2.846927504210526,-54.09162258,7.993441870902505,-0.22561839236842104,14.1668646,0.038799999999999724,166,mp-542437,Gd2Zn17,https://materialsproject.org/materials/mp-542437,19,296.32803158893586,1426.4530000000002,0.5571580818297699
-3.153969513125,-50.46351221,8.561995452243528,-0.329405263125,0.0,0.10989999999999966,140,mp-20740,Tl4Te3Pb,https://materialsproject.org/materials/mp-20740,16,545.9624083504242,2815.0664,0.0
-5.060163256363637,-55.66179582,8.854165328065578,-0.6324827472727269,0.0,0.0,71,mp-22039,Dy3(CuGe)4,https://materialsproject.org/materials/mp-22039,11,193.5904060174406,1032.2440000000001,0.0
-6.916019005384616,-179.81649414,5.621834912211279,-2.3779509081730774,17.0000005,1.5418000000000005,4,mp-1194202,BaHoFe4O7,https://materialsproject.org/materials/mp-1194202,26,376.67939578130853,1275.2662400000002,0.5259621555609869
-8.32767410875,-133.24278574,5.551368339728156,-3.4214469801275134,1.36e-05,1.4433999999999996,8,mp-1225973,CsSm2Ti2NbO10,https://materialsproject.org/materials/mp-1225973,16,233.99149737511317,782.2598319000001,6.773548726547404e-07
-5.427297049615384,-141.10972329,6.023620087747656,-1.84979427158654,1.9999995,1.2614,155,mp-541426,Ba6(NiO3)5,https://materialsproject.org/materials/mp-541426,26,374.2017044304715,1357.42,0.06228759367507841
-6.816003834500001,-136.32007669,7.7886995718355525,-0.9781750960000004,3.7000000000000006e-06,0.0,15,mp-1188825,Dy2Si5Rh3,https://materialsproject.org/materials/mp-1188825,20,330.0926740659503,1548.288,1.3063010192663585e-07
-6.332727975,-63.32727975,5.516258532803368,-2.5996511997500007,0.0,2.369,225,mp-18829,Sr2ZnMoO6,https://materialsproject.org/materials/mp-18829,10,130.21959369061014,432.5854,0.0
-6.903090793333334,-41.41854476,8.156282708659989,-0.17482128208333356,7.636919099999999,0.0,191,mp-1219013,SmMn2Ni3,https://materialsproject.org/materials/mp-1219013,6,88.82971069206528,436.31629,1.0019299754642599
-6.4742065150000006,-258.9682606,5.388300856553882,-2.3625886347980014,33.060555300000004,0.0,38,mp-1076408,BaSr7Mn2(FeO4)6,https://materialsproject.org/materials/mp-1076408,40,486.79265729705406,1579.59869,0.791486574638034
-9.796805075909091,-215.52971167,9.056060438719252,-0.5277561737878798,21.0307924,0.0,63,mp-1190670,Gd3B7W,https://materialsproject.org/materials/mp-1190670,22,268.1734315667644,1462.534,0.9139392199142498
-6.92076970875,-55.36615767,7.2067171958859655,-2.0957764399459373,7.000083999999999,0.0,129,mp-21356,EuCuSeF,https://materialsproject.org/materials/mp-21356,8,144.45593109084652,626.9368064,0.5647357760482292
-4.631114341666667,-55.5733721,8.2953764640256,-0.16617280833333345,4.905e-05,0.0,205,mp-1103359,CoTe2,https://materialsproject.org/materials/mp-1103359,12,251.528275452996,1256.53278,2.2726346613101787e-06
-6.1190591115,-122.38118223,4.687932505312236,-1.935516412511904,0.0,2.1105,14,mp-775762,AgPO3,https://materialsproject.org/materials/mp-775762,20,264.726834602974,747.360648,0.0
-6.094164776666666,-36.56498866,7.4901721343396295,-0.5886907766666667,0.34320775,0.0,129,mp-567712,PrCoGe,https://materialsproject.org/materials/mp-567712,6,120.81566956260086,544.96169,0.0331063459187468
-7.341320787555556,-330.35943544,4.996208718461053,-2.338073005888889,30.000000300000004,0.0,6,mp-1228860,Ba4Cr13O28,https://materialsproject.org/materials/mp-1228860,45,556.1179146284657,1673.2404999999999,0.6286831218278368
-6.562696491666667,-78.7523579,4.2596425607450525,-2.7610024072705954,0.0,3.3618,63,mp-560791,CsNaTiO3,https://materialsproject.org/materials/mp-560791,12,196.28783501642468,503.52084235999996,0.0
-4.359677126666667,-52.31612552,5.739911733642549,-0.18662301250000013,0.00016705,0.0,74,mp-1095284,BaGe5,https://materialsproject.org/materials/mp-1095284,12,289.60188331907875,1001.054,6.722371753746955e-06
-7.60400838,-114.0601257,6.286504433003207,-2.9857556879166665,1.0,1.5003000000000006,12,mp-561599,Ba3Nb2CoO9,https://materialsproject.org/materials/mp-561599,15,211.50536302283533,800.721555,0.055100563910057694
-9.721434654,-97.21434654,5.67184225623967,-2.276153956701998,0.0,2.0144,9,mp-1101159,Zr2N2O,https://materialsproject.org/materials/mp-1101159,10,132.60136034846087,452.9216,0.0
-6.498491265454546,-71.48340392,8.792456665989253,-0.4926282059090904,8.0724337,0.0,71,mp-1206899,Ho3(FeGe)4,https://materialsproject.org/materials/mp-1206899,11,190.50843280422544,1008.7309599999999,0.4938189025399777
-7.313203215,-497.29781862,7.21771699891283,-2.7818786724999995,7.0000522,0.0,14,mp-562894,Nd4Co3O10,https://materialsproject.org/materials/mp-562894,68,840.8956934018483,3655.04634,0.09701448394874092
-4.09802185625,-65.5683497,2.126202813737204,-0.40779641249999976,5.3e-06,0.0,62,mp-13916,LiCaSi2,https://materialsproject.org/materials/mp-13916,16,322.36063733998753,412.76,1.9160696480886528e-07
-4.8244193420000006,-24.12209671,4.587365859320377,-0.7152437579519997,0.0,0.7361,139,mp-9306,Sr2ZnN2,https://materialsproject.org/materials/mp-9306,5,97.25067009287761,268.66240000000005,0.0
-7.87056312,-70.83506808,11.146407562970042,-0.6610632300000011,7.141127366666668,0.016300000000000203,189,mp-30692,GdTlPd,https://materialsproject.org/materials/mp-30692,9,209.18509566244563,1404.1599,0.39784460081480255
-4.65310531625,-111.67452759,7.6930875946365775,-0.5741326442708333,0.26256809999999997,0.0,65,mp-642332,Nd11In9Pd4,https://materialsproject.org/materials/mp-642332,24,657.4096985208026,3045.7039999999997,0.0046546098292936915
-6.6641625358333325,-159.93990086,2.6329021800663233,-2.9071964624613105,0.0,4.9509,2,mp-561260,Na2CaP2O7,https://materialsproject.org/materials/mp-561260,24,327.95869590846604,520.00172512,0.0
-5.331438577777779,-95.9658944,9.767200414292914,-0.4007516683333326,0.0840127,0.0,6,mp-1224196,Ho3Er9(MnBi2)2,https://materialsproject.org/materials/mp-1224196,18,500.8410168762031,2945.9196500000003,0.001954890702890724
-3.679401923,-36.79401923,4.9322720144549175,-0.9636970100000004,0.0,0.5215000000000001,36,mp-867203,Sr2CdAs2,https://materialsproject.org/materials/mp-867203,10,294.5807517284114,874.9884,0.0
-9.55637214,-57.33823284,7.12640221210133,-0.6886114372222233,6.86430735,0.05289999999999928,129,mp-20869,GdTiGe,https://materialsproject.org/materials/mp-20869,6,129.44156908518926,555.514,0.6180169403154343
-6.892179724722222,-248.11847009,7.288272386698817,-2.609785469583334,1.982731775,0.3435000000000001,33,mp-771325,Dy2Cu2O5,https://materialsproject.org/materials/mp-771325,36,484.91851587054146,2128.3559999999998,0.047651066676594155
-7.420205826,-74.20205826,6.43819302205207,-2.7035583701920003,7.0000564,0.0,225,mp-1227844,BaLaMn2O6,https://materialsproject.org/materials/mp-1227844,10,124.3445334297347,482.10496,0.6560731577578375
-5.9088638302380945,-248.17228087,6.6539399976671385,-2.6859962183928574,0.0,2.2902,216,mp-554066,Ba3Lu2Zn5O11,https://materialsproject.org/materials/mp-554066,42,631.3566113361916,2529.9068,0.0
-6.967581206,-139.35162412,7.7494747854746375,-0.4709932190000004,1.147821,0.0,199,mp-865967,Ce5Al2Ru3,https://materialsproject.org/materials/mp-865967,20,453.3056311539842,2115.5061544,0.029509406815112466
-5.538066272777778,-99.68519291,8.037084715729964,-0.5376893202777779,1.5e-07,0.057199999999999925,193,mp-1105577,La5RuPb3,https://materialsproject.org/materials/mp-1105577,18,585.6132192942314,2834.3947,2.9850926486781473e-09
-5.449736185625,-87.19577897,9.647910502940636,-0.7846504237500005,3.735e-05,0.0,140,mp-1213250,Er5SbPd2,https://materialsproject.org/materials/mp-1213250,16,403.05449737498725,2341.79,1.0799515253892242e-06
-5.0058167540625,-160.18613613,4.6651303977129785,-1.2706394916145838,0.0,0.4977,19,mvc-5455,ZnAgAsO5,https://materialsproject.org/materials/mvc-5455,32,467.2812051994966,1312.7832,0.0
-8.390992108999999,-167.81984218,9.299230515390908,-0.20283922349999986,3.125e-06,0.0,136,mp-569275,Nd2WC2,https://materialsproject.org/materials/mp-569275,20,354.5243502288938,1985.3815999999997,1.0272623697282188e-07
-5.28615447875,-42.28923583,7.4359554769303,-0.053764323750001175,8.475e-05,0.0,194,mp-1188049,ZrSb3,https://materialsproject.org/materials/mp-1188049,8,203.8857592055121,913.008,4.844291201715925e-06
-7.6889955395,-153.77991079,7.021193713051988,-2.713876430846,4.0000002,0.335,14,mp-1219893,Pr2MnRhO6,https://materialsproject.org/materials/mp-1219893,20,253.36900893356065,1071.3104899999998,0.18398564851029436
-6.3051857525,-25.22074301,5.043778236499566,-0.8275441224999991,6.85e-06,0.0,63,mp-9970,ScGe,https://materialsproject.org/materials/mp-9970,4,77.43108188512491,235.191824,1.0309857714563317e-06
-6.923311507435898,-540.01829758,2.7202887849694197,-3.2113056952243584,1.4300000000000002e-05,4.7376999999999985,178,mp-1020009,Li2Ca2Si2O7,https://materialsproject.org/materials/mp-1020009,78,960.3420988561402,1573.2288,1.7353516673496198e-07
-6.10655619375,-97.70489909999999,8.909604446961193,-0.3194528962500005,2.5e-08,0.026699999999999943,62,mp-1189033,Tb3Ru,https://materialsproject.org/materials/mp-1189033,16,430.78721658044503,2311.3842000000004,6.763237350140482e-10
-7.421136285,-148.4227257,5.735118859276086,-2.561227904625001,7.999999799999999,0.031799999999999606,148,mp-39888,NdTi3Fe(CuO4)3,https://materialsproject.org/materials/mp-39888,20,210.29742407783144,726.3188,0.4433364614830425
-4.778223418333334,-28.66934051,7.24545247667824,-0.6522196480555559,1.65e-06,0.0,186,mp-20568,LaAgGe,https://materialsproject.org/materials/mp-20568,6,146.40876346975756,638.82734,1.3133917956144414e-07
-0.7411802844444444,-6.67062256,0.6336968284855861,2.3077685682465283,2.9883654,0.02770000000000028,1,mp-1247874,Ag2Se,https://materialsproject.org/materials/mp-1247874,9,2316.6671592009716,884.0892,0.015033063250954055
-6.7792504014583335,-325.40401927,6.753759427308947,-2.8975354362847234,0.0,2.4250000000000003,136,mp-1203636,BaPr2In2O7,https://materialsproject.org/materials/mp-1203636,48,748.2026016874142,3043.0964,0.0
-6.962309742916666,-167.09543383,8.995109159265885,-0.2866229450000001,0.00158765,0.0,194,mp-1191126,Ce3Co8Si,https://materialsproject.org/materials/mp-1191126,24,339.6353006824362,1839.7981200000002,5.447777630586923e-05
-5.55193413,-33.31160478,8.337011344561244,-0.1792793933333338,0.01685795,0.0,194,mp-1208368,TbGaFe,https://materialsproject.org/materials/mp-1208368,6,113.32893641882066,568.9866999999999,0.0017335699728665743
-6.463944161612903,-200.38226901,4.1083463961148565,-1.9591898479106915,11.0094533,0.006600000000000161,2,mp-745163,Mn2Cu5P4(HO9)2,https://materialsproject.org/materials/mp-745163,31,340.12563514926285,841.506218,0.3772279081885873
-3.900311353333333,-46.80373624,2.664987988885743,-0.7237450771208049,6.37972365,0.0,127,mp-1209296,RbAlFe2F2,https://materialsproject.org/materials/mp-1209296,12,326.6711177558429,524.27229,0.22759805996592763
-4.1780029800000005,-41.780029799999994,2.011865011586873,-0.4848880790571428,0.0,1.2096,72,mp-8235,K2SiP2,https://materialsproject.org/materials/mp-8235,10,277.7043755198865,336.459248,0.0
-3.32747563075,-133.09902523,7.277460527152759,0.40235385729800016,0.0,0.0,206,mp-569957,Cd3N2,https://materialsproject.org/materials/mp-569957,40,666.7225790167173,2921.9712,0.0
-5.533772307142856,-77.4728123,6.736323984019477,-1.407016196947143,0.0,0.04349999999999987,46,mp-1178163,In3NO3,https://materialsproject.org/materials/mp-1178163,14,200.38848285997298,812.9178,0.0
-6.7478652100000005,-87.72224773,4.683293635706182,-2.2441274253846166,3.0000002999999995,1.2912,12,mvc-14221,V3Zn2O8,https://materialsproject.org/materials/mvc-14221,13,145.9529391824561,411.63770000000005,0.2395443216816085
-7.110461235625,-113.76737977,5.221558552440603,-0.4068424705650005,1.999999975,0.0,33,mp-1245698,ZnCrN2,https://materialsproject.org/materials/mp-1245698,16,184.98162490229907,581.674,0.1260024030282917
-4.722297525555557,-42.50067773,11.402189379696296,-0.6647789222222227,0.0,0.0,189,mp-30837,TbTlPd,https://materialsproject.org/materials/mp-30837,9,205.2244710793266,1409.18595,0.0
-7.474799197999999,-149.49598396,4.690501612484205,-3.0327626215126657,3.00000445,1.0698999999999996,4,mp-1218391,SrCaTiMnO6,https://materialsproject.org/materials/mp-1218391,20,231.17573332362156,652.99889,0.15123666171883132
-8.207602412619048,-344.71930133,4.796018155134268,-3.708269764761905,4.833333333333334e-07,3.8719,15,mp-3564,BaSc2O4,https://materialsproject.org/materials/mp-3564,42,605.0137046344695,1747.4185439999999,9.310198976082722e-09
-7.742013414166667,-92.90416097,6.232076187623657,-0.02480319702333252,5e-08,0.0,36,mp-1245454,Mn2SbN3,https://materialsproject.org/materials/mp-1245454,12,145.8315891372087,547.3123800000001,3.995727140295619e-09
-6.053875931666667,-72.64651118,9.094774349022325,-1.0524892616666672,1.4000000000000001e-05,0.0,194,mp-1212066,HoNiAs,https://materialsproject.org/materials/mp-1212066,12,218.0356059620477,1194.18128,7.483039574932343e-07
-5.2849260325,-21.13970413,4.705645795554387,-0.6033231799999994,2e-07,0.0,63,mp-11411,ScGa,https://materialsproject.org/materials/mp-11411,4,80.93631297988058,229.357824,2.879811136308297e-08
-7.69048139125,-246.09540452,5.095055136756748,-3.194192704843749,7.5e-07,3.8110000000000004,55,mp-540905,YAlGeO5,https://materialsproject.org/materials/mp-540905,32,350.06116204368703,1074.0975544,2.4968632705187e-08
-3.45218499125,-27.61747993,5.942908123377852,-0.5891567599999998,7.070000000000001e-05,0.0,139,mp-1205765,BaZnSb2,https://materialsproject.org/materials/mp-1205765,8,249.38144573335683,892.512,3.303944192788683e-06
-6.746495172222222,-60.71845655,6.797741272770272,-0.3058632588888888,0.9758836,0.0,87,mp-9948,V5Te4,https://materialsproject.org/materials/mp-9948,9,186.89897461028826,765.1075,0.060851113327898804
-5.193277182,-103.86554364,2.717936145967672,-0.8905033969519998,0.0,1.3277,14,mp-1247107,Ca2MgN2,https://materialsproject.org/materials/mp-1247107,20,323.7440486995054,529.8976,0.0
-5.222464453333333,-62.66957344,4.678835316632816,-2.226573289583333,0.0,2.2319,10,mp-1228061,Ba4Cu2IBrO4,https://materialsproject.org/materials/mp-1228061,12,336.16756130923415,947.2060700000001,0.0
-6.45714675875,-51.65717407,4.3105385639578015,-0.8246504149399998,0.0,2.6618000000000004,122,mp-7801,CaGeN2,https://materialsproject.org/materials/mp-7801,8,108.42727904482041,281.4628,0.0
-5.20192721625,-83.23083546,9.527882001599927,-0.8553109650000001,0.0022196,0.0,193,mp-972463,Tm5Sb3,https://materialsproject.org/materials/mp-972463,16,421.74555786408996,2419.9021000000002,6.133404771392852e-05
-5.802062482,-58.02062482,3.7264174815611075,-0.6633874260000006,5e-08,0.0,127,mp-7350,Li(YSi)2,https://materialsproject.org/materials/mp-7350,10,214.71733185603748,481.8474,2.7138155713422908e-09
-5.208131380833334,-62.49757657,7.763501824353495,-0.5838123474999998,6.5e-07,0.0,65,mp-1003,TbGe2,https://materialsproject.org/materials/mp-1003,12,260.2664989488451,1216.8214,2.9105329086755345e-08
-6.569506391500001,-131.39012783,5.1447846492884555,-1.7429249287500013,10.000000425,1.1577000000000002,62,mp-1205415,Fe2O3,https://materialsproject.org/materials/mp-1205415,20,206.1648900029289,638.7528,0.5652788536249737
-5.442809156527778,-391.88225927,4.8200517907659135,-1.2371742849599991,0.0,1.1306000000000005,61,mp-555721,Sr4GaN3O,https://materialsproject.org/materials/mp-555721,72,1318.005972595934,3825.78,0.0
-2.551588643333333,-7.65476593,7.616958582968116,-0.3472052549999998,2.2899999999999998e-05,0.0,191,mp-2324,PrCd2,https://materialsproject.org/materials/mp-2324,3,79.73108364649723,365.72965,3.3472275941321857e-06
-6.560094299499999,-131.20188599,4.801994537258025,-2.7147772117499995,0.0,3.5407,19,mp-13863,BaGeO3,https://materialsproject.org/materials/mp-13863,20,356.81946927495284,1031.8608,0.0
-6.839606978000001,-68.39606978,3.364629041207366,-0.930359412952,5e-08,0.0,12,mvc-15308,Ca2CrN2,https://materialsproject.org/materials/mvc-15308,10,158.09235571222575,320.331,3.68584069737486e-09
-2.969562375,-35.6347485,2.1501903936304987,-0.09156667999999968,2.8999999999999998e-06,0.0,62,mp-1101851,Mg2Si,https://materialsproject.org/materials/mp-1101851,12,236.9201765938232,306.782,1.42650526123676e-07
-3.641678764,-72.83357528,4.6906444937156415,-1.3615528286379313,0.0,1.3087,60,mp-28364,Rb2CdO2,https://materialsproject.org/materials/mp-28364,20,446.54277124260824,1261.3816,0.0
-5.707095703125,-91.31353125,4.04075587691406,-2.6319161759590517,4e-07,0.7397999999999998,123,mp-1031004,RbLaMg6O8,https://materialsproject.org/materials/mp-1031004,16,204.7334791566433,498.19847,2.2769240908846312e-08
-4.573753700666667,-137.21261102,3.0325871947727943,-1.496681044887931,10.000000199999999,1.2593,147,mp-752494,Rb6Co2O7,https://materialsproject.org/materials/mp-752494,30,813.3193029490219,1485.33798,0.14329015631848901
-4.44069114,-26.64414684,8.205903040451922,-0.1756337316666675,4.3933333333333335e-05,0.0,191,mp-19876,InNi,https://materialsproject.org/materials/mp-19876,6,105.33482500270499,520.5342,4.860708814278415e-06
-5.3042436725,-42.43394938,7.683400768346207,-0.7895735991666673,0.4910309,0.0,129,mp-20384,CeAgAs2,https://materialsproject.org/materials/mp-20384,8,171.9571707370112,795.6548,0.03327866985367071
-7.250622207916668,-174.01493299,2.962665701723149,-3.2349360880208344,2.525e-05,0.0,113,mp-1214098,Ca2AlSi2O7,https://materialsproject.org/materials/mp-1214098,24,308.60964290421873,550.6086772,9.535189268161058e-07
-4.189973918333333,-25.13984351,7.987365953430278,-0.3385005430555547,0.0007732,0.0,164,mp-1219082,SmAgSn,https://materialsproject.org/materials/mp-1219082,6,156.7276622648091,753.8764,5.749414463235074e-05
-7.779782305749999,-311.19129223,5.993229910068524,-2.9091498995669998,14.99999965,0.0,167,mp-694892,CaLa3Mn4O12,https://materialsproject.org/materials/mp-694892,40,481.29091875812753,1737.0787799999998,0.3632126863322843
-3.7802115933333336,-11.34063478,8.041891957476443,-0.13076164166666673,0.7458670999999999,0.0,187,mp-1206698,CeCdCu,https://materialsproject.org/materials/mp-1206698,3,65.26468631575835,316.07300000000004,0.13318662795782799
-4.4095648395,-88.19129679,3.89588305776556,-1.4687863522500002,0.0,0.42959999999999976,62,mp-30949,Sr3SiO,https://materialsproject.org/materials/mp-30949,20,523.3154917860654,1227.7796,0.0
-7.1431705746666685,-214.29511724,6.0226270265452255,-2.717152675916667,6.00156895,1.3072999999999997,194,mp-557755,Ba3Cr2MoO9,https://materialsproject.org/materials/mp-557755,30,416.83285616328243,1511.8156,0.1677954898375022
-4.02934002125,-32.23472017,3.6431908912721163,-1.0129641391718749,0.0,2.1615,140,mp-10166,NaAlSe2,https://materialsproject.org/materials/mp-10166,8,189.51059283685234,415.78261576,0.0
-5.280973311666666,-31.68583987,6.833919918849867,-0.6107773174999996,0.0,0.0,141,mp-2129,NdGe2,https://materialsproject.org/materials/mp-2129,6,140.6989223308871,579.044,0.0
-1.9896451256,-99.48225628,7.113598218401982,-0.2783665356999998,5.915e-05,0.0,141,mp-1200584,La3Zn22,https://materialsproject.org/materials/mp-1200584,50,866.3649900620333,3711.42882,7.95666883131494e-07
-6.690935233333334,-40.1456114,7.964178227318407,-0.2494392366666661,3.2099322999999997,0.0,65,mp-1219690,PrCo4Si,https://materialsproject.org/materials/mp-1219690,6,84.38575683301794,404.72593,0.44330655247609796
-6.9323130775,-55.45850462,7.7529297291115045,-0.6037180399999995,6.7832873,0.0,63,mp-1080556,EuNiGe2,https://materialsproject.org/materials/mp-1080556,8,152.47086434351849,711.8748,0.518478529687971
-6.827295686666666,-81.92754824,2.6181762596853995,-0.6704271045233318,1e-07,0.1822000000000001,38,mvc-10945,Ca2VN3,https://materialsproject.org/materials/mvc-10945,12,219.59448470871567,346.23519999999996,5.30708445980253e-09
-4.981256856666667,-44.83131171,5.141867003252312,-1.3794345758333333,0.0003681,0.0,149,mp-1147557,BaNiIO6,https://materialsproject.org/materials/mp-1147557,9,135.28843182474003,418.92127,3.170900264655696e-05
-4.1951249825,-50.34149979,5.980294388463383,-0.4179846354166668,0.0210478,0.0,166,mp-1101762,PrAl2Ag,https://materialsproject.org/materials/mp-1101762,12,252.18314094023427,908.2167816,0.00097267574511658
-4.146879206071429,-116.11261777,3.889773846701833,-1.0124758527770936,3.9999998,1.6966,62,mp-754858,Rb2Ni2O3,https://materialsproject.org/materials/mp-754858,28,574.2991837222183,1345.2824,0.08117068260012283
-7.52511464,-120.40183424,4.0088261096181235,-3.0683341013020837,0.0,2.7149,15,mp-1205333,CaTiGeO5,https://materialsproject.org/materials/mp-1205333,16,199.30812282567945,481.164,0.0
-5.714923145,-45.71938516,8.015373694598761,-0.7231051075000003,0.0010878,0.004400000000000404,129,mp-22539,CeNiSb2,https://materialsproject.org/materials/mp-22539,8,183.27410928693928,884.6587999999999,6.917120868252317e-05
-6.782787723999999,-67.82787724,7.891004861554308,-0.5021046806666675,5e-08,0.0,127,mp-19906,Zr2InNi2,https://materialsproject.org/materials/mp-19906,10,174.51444385745498,829.3055999999999,3.3389971955785046e-09
-5.7876946516666665,-104.17850373,6.256482559935829,-2.40047465726852,0.0,0.7034000000000002,15,mp-752827,Ba2In2O5,https://materialsproject.org/materials/mp-752827,18,310.1523467123453,1168.5739999999998,0.0
-7.425578285666666,-222.76734857,5.5633905034572,-2.145045457583333,11.99999945,0.01780000000000026,165,mp-31513,Nb2Co4O9,https://materialsproject.org/materials/mp-31513,30,337.60041851223247,1131.08028,0.4142434759923542
-5.386182329375,-86.17891727,4.347483190943169,-2.5000401646875,4.51e-05,0.14890000000000025,123,mp-1033419,BaMg6CdO8,https://materialsproject.org/materials/mp-1033419,16,199.977112118222,523.5631999999999,2.6282923864393048e-06
-4.91162490375,-78.58599846,4.657319716301061,-0.942240809373386,2.3e-06,0.3436000000000001,12,mp-1213178,Cu2AgH(SeO5)2,https://materialsproject.org/materials/mp-1213178,16,197.4833107998915,553.8821399999999,1.3572969213610134e-07
-7.469200249772728,-328.64481099,3.9372038401662928,-2.447711671362662,25.00000085,2.9258,173,mp-759036,LiMn5P3O13,https://materialsproject.org/materials/mp-759036,44,491.38336465716765,1165.089422,0.5929212305003853
-6.856467356538461,-178.26815127,5.264061474068142,-2.2621851526923082,5.08e-05,1.0598,2,mvc-6,Nb2Zn2TeO8,https://materialsproject.org/materials/mvc-6,26,361.01536844217264,1144.45192,1.6398927641244257e-06
-9.604735995,-57.62841597,7.5019598051741205,-0.10837920833333332,0.01330975,0.0,74,mp-1215168,ZrVMo,https://materialsproject.org/materials/mp-1215168,6,105.40805033799911,476.211,0.001471544992144295
-6.472845655833333,-77.67414787,8.557361884228913,-1.2210249815476193,1.82e-05,0.0,194,mp-1103423,ErNiP,https://materialsproject.org/materials/mp-1103423,12,199.42404127358358,1027.704648,1.0635827932581488e-06
-8.302451205,-49.81470723,5.4831772404023935,-2.8896659759375005,0.0,0.7935999999999996,129,mp-8231,ZrSO,https://materialsproject.org/materials/mp-8231,6,84.36489133156748,278.5768,0.0
-4.790712455,-38.32569964,7.38214586739876,-0.675800978541667,2.11e-05,0.09909999999999997,10,mp-997038,AgPdO2,https://materialsproject.org/materials/mp-997038,8,110.79953874945254,492.574,2.2193302379810183e-06
-6.7637947325,-135.27589465,5.245470107820182,-1.102658332,8.999572525,0.0,141,mp-1237565,DyCr2O2,https://materialsproject.org/materials/mp-1237565,20,377.9687603974285,1193.9640000000002,0.2774874860594752
-4.5904082270833335,-110.16979745,7.392999944535268,-0.3981984612500001,0.4079977,0.0,216,mp-1209976,Nd4CdPd,https://materialsproject.org/materials/mp-1209976,24,714.9765006936044,3183.1959999999995,0.006650332728757767
-7.366888049,-221.00664147,5.9900103508754965,-2.5222384089166665,19.9979569,0.0,15,mp-1218942,Sr2Gd(FeO3)3,https://materialsproject.org/materials/mp-1218942,30,357.06772632500645,1288.0392,0.6526982638003129
-7.8497380560000005,-156.99476112,8.421488473418938,-3.64059871775,0.0,3.537,36,mp-31115,Er3GaO6,https://materialsproject.org/materials/mp-31115,20,263.2322860164098,1334.9928,0.0
-3.6276891638461537,-47.15995913,8.009872029473371,-0.07177732871794862,3e-07,0.0,44,mp-1216222,YIn7Cu5,https://materialsproject.org/materials/mp-1216222,13,250.92199938477242,1210.36185,1.3933491046381647e-08
-5.8712727183333335,-70.45527262,5.445964164876382,-1.0378804752777782,1.705e-05,0.0,88,mp-761035,AgRuO4,https://materialsproject.org/materials/mp-761035,12,166.44272257120866,545.8716,1.1938149130379239e-06
-5.358085555,-85.72936888,6.209730478318839,-1.7469792098633332,0.0,1.5252999999999997,198,mp-1188681,InHO2,https://materialsproject.org/materials/mp-1188681,16,158.11878000496105,591.29896,0.0
